imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,avg_vote,votes,reviews_from_users,reviews_from_critics,oscar_status
286499,Sognando Beckham,Bend It Like Beckham,2002.0,2002-12-13,"Comedy, Drama, Romance",112.0,"UK, Germany, USA","English, Punjabi, Hindi, German",Gurinder Chadha,"Gurinder Chadha, Guljit Bindra",Kintop Pictures,"Parminder Nagra, Keira Knightley, Jonathan Rhys Meyers, Anupam Kher, Archie Panjabi, Shaznay Lewis, Frank Harper, Juliet Stevenson, Shaheen Khan, Ameet Chana, Pooja Shah, Pavenpreet Kaur, Preeya Kalidas, Trey Farley, Saraj Chaudhry",6.6,103036.0,5,2,Snubbed
289765,Red Dragon,Red Dragon,2002.0,2002-10-25,"Crime, Drama, Thriller",124.0,"Germany, USA","English, French",Brett Ratner,"Thomas Harris, Ted Tally",Universal Pictures,"Anthony Hopkins, Edward Norton, Ralph Fiennes, Harvey Keitel, Emily Watson, Mary-Louise Parker, Philip Seymour Hoffman, Anthony Heald, Ken Leung, Frankie Faison, Tyler Patrick Jones, Lalo Schifrin, Tim Wheater, John Rubinstein, David Doty",7.2,246522.0,8,3,Snubbed
289879,The Butterfly Effect,The Butterfly Effect,2004.0,2004-02-27,"Drama, Sci-Fi, Thriller",113.0,"USA, Canada",English,"Eric Bress, J. Mackye Gruber","J. Mackye Gruber, Eric Bress",BenderSpink,"Ashton Kutcher, Melora Walters, Amy Smart, Elden Henson, William Lee Scott, John Patrick Amedori, Irina Gorovaia, Kevin G. Schmidt, Jesse James, Logan Lerman, Sarah Widdows, Jake Kaese, Cameron Bright, Eric Stoltz, Callum Keith Rennie",7.6,444298.0,11,2,Snubbed
289992,The Life of David Gale,The Life of David Gale,2003.0,2003-03-21,"Crime, Drama, Thriller",130.0,"USA, Germany, UK, Spain","English, Spanish",Alan Parker,Charles Randolph,Universal Pictures,"Kate Winslet, Cleo King, Constance Jones, Kevin Spacey, Laura Linney, Lee Ritchey, Gabriel Mann, Matt Craven, Brandy Little, Cindy Waite, Jim Beaver, Leon Rippy, Jesse De Luna, Vernon Grote, Rhona Mitra",7.6,107612.0,5,2,Snubbed
290002,Mi presenti i tuoi?,Meet the Fockers,2004.0,2005-02-11,"Comedy, Romance",115.0,USA,"English, Spanish, Hebrew",Jay Roach,"Greg Glienna, Mary Ruth Clarke",Universal Pictures,"Robert De Niro, Ben Stiller, Dustin Hoffman, Barbra Streisand, Blythe Danner, Teri Polo, Owen Wilson, Spencer Pickren, Bradley Pickren, Alanna Ubach, Ray Santiago, Tim Blake Nelson, Shelley Berman, Kali Rocha, Dorie Barton",6.3,249128.0,5,2,Snubbed
290334,X-Men 2,X2,2003.0,2003-04-30,"Action, Sci-Fi, Thriller",134.0,"Canada, USA","English, German, Italian, Spanish",Bryan Singer,"Zak Penn, David Hayter",Twentieth Century Fox,"Patrick Stewart, Hugh Jackman, Ian McKellen, Halle Berry, Famke Janssen, James Marsden, Anna Paquin, Rebecca Romijn, Brian Cox, Alan Cumming, Bruce Davison, Aaron Stanford, Shawn Ashmore, Kelly Hu, Katie Stuart",7.4,504086.0,11,2,Snubbed
291341,Mean Machine,Mean Machine,2001.0,2002-05-24,"Comedy, Crime, Drama",99.0,"UK, USA",English,Barry Skolnick,"Tracy Keenan Wynn, Charlie Fletcher",Paramount Pictures,"Vinnie Jones, David Kelly, David Hemmings, Ralph Brown, Vas Blackwood, Robbie Gee, Geoff Bell, John Forgeham, Sally Phillips, Danny Dyer, Jason Flemyng, Jason Statham, Martin Wimbush, David Reid, David Cropman",6.5,35270.0,1,1,Snubbed
292506,La regola del sospetto,The Recruit,2003.0,2003-03-28,"Action, Thriller",115.0,"USA, Switzerland","English, Persian, Russian",Roger Donaldson,"Roger Towne, Kurt Wimmer",Touchstone Pictures,"Al Pacino, Colin Farrell, Bridget Moynahan, Gabriel Macht, Kenneth Mitchell, Mike Realba, Ron Lea, Karl Pruner, Jeanie Calleja, Jenny Cooper, Angelo Tsarouchas, Veronica Hurnick, Eugene Lipinski, Mark Ellis, Richard Fitzpatrick",6.6,128009.0,3,2,Snubbed
292644,Le regole dell'attrazione,The Rules of Attraction,2002.0,2004-03-19,"Comedy, Drama, Romance",110.0,"USA, Germany","English, German",Roger Avary,"Bret Easton Ellis, Roger Avary",Kingsgate Films,"James Van Der Beek, Shannyn Sossamon, Jessica Biel, Kip Pardue, Kate Bosworth, Ian Somerhalder, Joel Michaely, Jay Baruchel, Thomas Ian Nicholas, Clifton Collins Jr., Clare Kramer, Faye Dunaway, Swoosie Kurtz, Russell Sams, Colin Bain",6.7,48968.0,5,2,Snubbed
292963,Onora il padre e la madre,Before the Devil Knows You're Dead,2007.0,2008-03-14,"Crime, Drama, Thriller",117.0,USA,English,Sidney Lumet,Kelly Masterson,Capitol Films,"Philip Seymour Hoffman, Ethan Hawke, Albert Finney, Marisa Tomei, Aleksa Palladino, Michael Shannon, Amy Ryan, Sarah Livingston, Brían F. O'Byrne, Rosemary Harris, Blaine Horton, Arija Bareikis, Leonardo Cimino, Lee Wilkof, Damon Gupton",7.3,94917.0,4,3,Snubbed
293564,Rush Hour - Missione Parigi,Rush Hour 3,2007.0,2007-10-05,"Action, Comedy, Crime",91.0,"USA, Germany","English, French, Japanese, Mandarin, Latin",Brett Ratner,"Jeff Nathanson, Ross LaManna",New Line Cinema,"Chris Tucker, Jackie Chan, Max von Sydow, Hiroyuki Sanada, Yvan Attal, Yûki Kudô, Noémie Lenoir, Jingchu Zhang, Tzi Ma, Dana Ivey, Henry O, Mia Tyler, Michael Chow, David Niven Jr., Oanh Nguyen",6.2,150686.0,3,2,Snubbed
293662,The Transporter,The Transporter,2002.0,2003-07-18,"Action, Crime, Thriller",92.0,"France, USA","English, French, Mandarin","Louis Leterrier, Corey Yuen","Luc Besson, Robert Mark Kamen",EuropaCorp,"Jason Statham, Qi Shu, François Berléand, Matt Schulze, Ric Young, Doug Rand, Didier Saint Melin, Tonio Descanvelle, Laurent Desponds, Matthieu Albertini, Vincent Nemeth, Jean-Yves Bilien, Jean-Marie Paris, Adrian Dearnell, Alfred Lot",6.8,281093.0,5,2,Snubbed
294357,Beyond Borders - Amore senza confini,Beyond Borders,2003.0,2004-02-06,"Adventure, Drama, Romance",127.0,"Germany, USA","English, Amharic, Khmer, German, Chechen",Martin Campbell,Caspian Tredwell-Owen,Mandalay Pictures,"Angelina Jolie, Clive Owen, Teri Polo, Linus Roache, Noah Emmerich, Yorick van Wageningen, Timothy West, Kate Trotter, Jonathan Higgins, John Gausden, Isabelle Horler, Iain Lee, Keelan Anthony, John Bourgeois, Kalyane Tea",6.5,25949.0,2,1,Snubbed
294870,Rent,Rent,2005.0,2006-04-14,"Drama, Musical, Romance",135.0,USA,English,Chris Columbus,"Stephen Chbosky, Jonathan Larson",Rent Productions LLC,"Anthony Rapp, Adam Pascal, Rosario Dawson, Jesse L. Martin, Wilson Jermaine Heredia, Idina Menzel, Tracie Thoms, Taye Diggs, Julia Roth, Porscha Radcliffe, Stephen Payne, Darryl Chan, Ken Clark, R.C. Ormond, David Fine",6.9,48187.0,8,1,Snubbed
295178,Austin Powers in Goldmember,Austin Powers in Goldmember,2002.0,2002-11-29,"Action, Adventure, Comedy",94.0,USA,"English, Japanese, German, French",Jay Roach,"Mike Myers, Michael McCullers",New Line Cinema,"Mike Myers, Beyoncé, Seth Green, Michael York, Robert Wagner, Mindy Sterling, Verne Troyer, Michael Caine, Fred Savage, Diane Mizota, Carrie Ann Inaba, Nobu Matsuhisa, Aaron Himelstein, Josh Zuckerman, Eddie Adams",6.2,192760.0,8,2,Snubbed
295297,Harry Potter e la camera dei segreti,Harry Potter and the Chamber of Secrets,2002.0,2002-12-06,"Adventure, Family, Fantasy",161.0,"UK, USA, Germany",English,Chris Columbus,"J.K. Rowling, Steve Kloves",Warner Bros.,"Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Griffiths, Fiona Shaw, Harry Melling, Toby Jones, Jim Norton, Veronica Clifford, James Phelps, Oliver Phelps, Julie Walters, Bonnie Wright, Mark Williams, Chris Rankin",7.4,535906.0,10,3,Snubbed
296572,The Chronicles of Riddick,The Chronicles of Riddick,2004.0,2004-08-20,"Action, Adventure, Sci-Fi",119.0,USA,English,David Twohy,"Jim Wheat, Ken Wheat",Universal Pictures,"Vin Diesel, Colm Feore, Thandie Newton, Judi Dench, Karl Urban, Alexa Davalos, Linus Roache, Yorick van Wageningen, Nick Chinlund, Keith David, Mark Gibbon, Roger Cross, Terry Chen, Christina Cox, Nigel Vonas",6.7,212109.0,7,3,Snubbed
297284,Nella mente del serial killer,Mindhunters,2004.0,2005-08-26,"Crime, Horror, Mystery",106.0,"Netherlands, UK, Finland, USA",English,Renny Harlin,"Wayne Kramer, Wayne Kramer",Dimension Films,"Eion Bailey, Clifton Collins Jr., Will Kemp, Val Kilmer, Jonny Lee Miller, Kathryn Morris, Christian Slater, LL Cool J, Patricia Velasquez, Cassandra Bell, Daniël Boissevain, Antonie Kamerling, Jasmine Sendar, Trevor White",6.4,57258.0,3,2,Snubbed
297884,Lontano dal paradiso,Far from Heaven,2002.0,2002-12-20,Drama,107.0,"USA, France",English,Todd Haynes,Todd Haynes,Focus Features,"Julianne Moore, Dennis Quaid, Dennis Haysbert, Patricia Clarkson, Viola Davis, James Rebhorn, Bette Henritze, Michael Gaston, Ryan Ward, Lindsay Andretta, Jordan Nia Elizabeth, Kyle Timothy Smith, Celia Weston, Barbara Garrick, Olivia Birkelund",7.3,43308.0,4,2,Snubbed
298130,The Ring,The Ring,2002.0,2003-02-21,"Horror, Mystery",115.0,USA,English,Gore Verbinski,"Ehren Kruger, Kôji Suzuki",DreamWorks,"Naomi Watts, Martin Henderson, David Dorfman, Brian Cox, Jane Alexander, Lindsay Frost, Amber Tamblyn, Rachael Bella, Daveigh Chase, Shannon Cochran, Sandra Thigpen, Richard Lineback, Sasha Barrese, Tess Hall, Adam Brody",7.1,315069.0,11,3,Snubbed
298148,Shrek 2,Shrek 2,2004.0,2004-12-17,"Animation, Adventure, Comedy",93.0,USA,English,"Andrew Adamson, Kelly Asbury","William Steig, Andrew Adamson",DreamWorks,"Mike Myers, Eddie Murphy, Cameron Diaz, Julie Andrews, Antonio Banderas, John Cleese, Rupert Everett, Jennifer Saunders, Aron Warner, Kelly Asbury, Cody Cameron, Conrad Vernon, Christopher Knights, David P. Smith, Mark Moseley",7.2,410089.0,6,3,Snubbed
298203,8 Mile,8 Mile,2002.0,2003-03-14,"Drama, Music",110.0,"USA, Germany",English,Curtis Hanson,Scott Silver,Imagine Entertainment,"Eminem, Kim Basinger, Mekhi Phifer, Brittany Murphy, Evan Jones, Omar Benson Miller, De'Angelo Wilson, Eugene Byrd, Taryn Manning, Larry Hudson, Proof, Mike Bell, DJ Head, Michael Shannon, Chloe Greenfield",7.1,244894.0,7,2,Snubbed
298408,Laurel Canyon,Laurel Canyon,2002.0,2004-03-19,Drama,103.0,USA,English,Lisa Cholodenko,Lisa Cholodenko,Sony Pictures Classics,"Frances McDormand, Christian Bale, Kate Beckinsale, Natascha McElhone, Alessandro Nivola, Lou Barlow, Russell Pollard, Imaad Wasif, Mickey Petralia, Melissa De Sousa, Alexandra Carter, Michelle DeMirjian, Rick Gonzalez, Dennis Howard, Catherine McGoohan",6.4,15793.0,2,1,Snubbed
298744,Auto Focus,Auto Focus,2002.0,2003-04-11,"Biography, Crime, Drama",105.0,USA,English,Paul Schrader,"Robert Graysmith, Michael Gerbosi",Focus Puller Inc.,"Greg Kinnear, Willem Dafoe, Rita Wilson, Maria Bello, Ron Leibman, Bruce Solomon, Michael E. Rodgers, Kurt Fuller, Christopher Neiman, Lyle Kanouse, DonnaMarie Recco, Ed Begley Jr., Michael McKean, Cheryl Lynn Bowers, Don McManus",6.6,13071.0,2,2,Snubbed
298845,In America - Il sogno che non c'era,In America,2002.0,2004-02-06,Drama,105.0,"Ireland, UK, USA","English, Spanish, Irish",Jim Sheridan,"Jim Sheridan, Naomi Sheridan",Hell's Kitchen Films,"Paddy Considine, Samantha Morton, Sarah Bolger, Emma Bolger, Neal Jones, Randall Carlton, Ciaran Cronin, Djimon Hounsou, Juan Carlos Hernández, Nye Heron, Jason Salkey, Rene Millan, Sara James, Bob Gallico, Jason Killalee",7.7,40082.0,3,2,Snubbed
298856,Evelyn,Evelyn,2002.0,2002-12-25,Drama,94.0,"USA, Germany, Ireland, UK, Netherlands",English,Bruce Beresford,Paul Pender,First Look International,"Sophie Vavasseur, Niall Beagan, Hugh McDonagh, Pierce Brosnan, Mairead Devlin, Frank Kelly, Clare Mullen, Alvaro Lucchesi, Garrett Keogh, Daithi O'Suilleabhain, Andrea Irvine, Marian Quinn, Karen Ardiff, Julianna Margulies, Bosco Hogan",7.0,6224.0,1,1,Snubbed
299117,Roger Dodger,Roger Dodger,2002.0,2003-08-29,"Comedy, Drama",106.0,USA,"English, German",Dylan Kidd,Dylan Kidd,Holedigger Films,"Campbell Scott, Jesse Eisenberg, Isabella Rossellini, Elizabeth Berkley, Jennifer Beals, Mina Badie, Ben Shenkman, Chris Stack, Morena Baccarin, Lisa Emery, Flora Diaz, Stephanie Gatschet, Colin Fickes, Tommy Savas, Gabriel Millman",6.9,16757.0,2,1,Snubbed
299458,All the Real Girls,All the Real Girls,2003.0,2003-08-01,"Drama, Romance",108.0,USA,English,David Gordon Green,"David Gordon Green, Paul Schneider",Jasmine Productions Inc.,"Paul Schneider, Zooey Deschanel, Shea Whigham, Danny McBride, Maurice Compte, Heather McComb, Benjamin Mouton, John Kirkland, James Marshall Case, Patricia Clarkson, Maya Ling Pruitt, Eddie Rouse, Karey Williams, Matt Chapman, Amanda Chaney",6.8,10206.0,2,1,Snubbed
299658,Chicago,Chicago,2002.0,2003-02-20,"Comedy, Crime, Musical",113.0,"USA, Germany, Canada, UK","English, Hungarian",Rob Marshall,"Bill Condon, Bob Fosse",Miramax,"Taye Diggs, Cliff Saunders, Catherine Zeta-Jones, Renée Zellweger, Dominic West, Jayne Eastwood, Bruce Beaton, Roman Podhora, John C. Reilly, Colm Feore, Rob Smith, Sean Wayne Doyle, Steve Behal, Robbie Rox, Chita Rivera",7.1,212421.0,11,3,Winner
300051,Jersey Girl,Jersey Girl,2004.0,2004-10-22,"Comedy, Drama, Romance",102.0,USA,English,Kevin Smith,Kevin Smith,Miramax,"Betty Aberlin, Matt McFarland, Sarah Stafford, Paulie Litt, Christian Fan, Victor Chavez, William Mace, Raquel Castro, Ben Affleck, Jennifer Schwalbach Smith, Jennifer Lopez, George Carlin, Stephen Root, Mike Starr, S. Epatha Merkerson",6.2,62656.0,4,2,Snubbed
300471,2 cavalieri a Londra,Shanghai Knights,2003.0,2003-08-15,"Action, Adventure, Comedy",114.0,"USA, Hong Kong","English, Mandarin",David Dobkin,"Alfred Gough, Miles Millar",Touchstone Pictures,"Jackie Chan, Owen Wilson, Aaron Taylor-Johnson, Tom Fisher, Aidan Gillen, Fann Wong, Donnie Yen, Oliver Cotton, Alison King, Constantine Gregory, Jonathan Harvey, Richard Haas, Anna-Louise Plowman, Georgina Chapman, John Owens",6.2,98824.0,2,2,Snubbed
301976,Il delitto Fitzgerald,The United States of Leland,2003.0,2005-03-25,Drama,108.0,USA,English,Matthew Ryan Hoge,Matthew Ryan Hoge,MDP Worldwide,"Don Cheadle, Ryan Gosling, Chris Klein, Jena Malone, Lena Olin, Kevin Spacey, Michelle Williams, Martin Donovan, Ann Magnuson, Kerry Washington, Sherilyn Fenn, Matt Malloy, Wesley Jonathan, Michael Peña, Michael Welch",7.1,22501.0,2,1,Snubbed
302674,Gerry,Gerry,2002.0,2002-09-20,"Adventure, Drama, Mystery",103.0,"USA, Argentina, Jordan",English,Gus Van Sant,"Casey Affleck, Matt Damon",Epsilon Motion Pictures,"Casey Affleck, Matt Damon",6.1,17659.0,4,1,Snubbed
303361,May,May,2002.0,2003-04-11,"Comedy, Drama, Horror",93.0,USA,English,Lucky McKee,Lucky McKee,2 Loop Films,"Angela Bettis, Jeremy Sisto, Anna Faris, James Duval, Nichole Hiltz, Kevin Gage, Merle Kennedy, Chandler Riley Hecht, Rachel David, Nora Zehetner, Will Estes, Roxanne Day, Samantha Adams, Brittney Lee Harvey, Connor Matheus",6.6,32534.0,4,2,Snubbed
303714,La bottega del barbiere,Barbershop,2002.0,2003-07-11,"Comedy, Drama",102.0,USA,English,Tim Story,"Mark Brown, Mark Brown",Metro-Goldwyn-Mayer (MGM),"Ice Cube, Anthony Anderson, Cedric the Entertainer, Sean Patrick Thomas, Eve, Troy Garity, Michael Ealy, Leonard Earl Howze, Keith David, Jazsmin Lewis, Lahmard J. Tate, Tom Wright, Jason George, DeRay Davis, Sonya Eddy",6.3,29018.0,2,1,Snubbed
304141,Harry Potter e il prigioniero di Azkaban,Harry Potter and the Prisoner of Azkaban,2004.0,2004-06-04,"Adventure, Family, Fantasy",142.0,"UK, USA",English,Alfonso Cuarón,"J.K. Rowling, Steve Kloves",Warner Bros.,"Daniel Radcliffe, Richard Griffiths, Pam Ferris, Fiona Shaw, Harry Melling, Adrian Rawlins, Geraldine Somerville, Lee Ingleby, Lenny Henry, Jimmy Gardner, Gary Oldman, Jim Tavaré, Robert Hardy, Abby Ford, Rupert Grint",7.9,533229.0,11,3,Snubbed
304415,Mona Lisa Smile,Mona Lisa Smile,2003.0,2003-12-19,Drama,117.0,USA,"English, Italian",Mike Newell,"Lawrence Konner, Mark Rosenthal",Revolution Studios,"Julia Roberts, Kirsten Dunst, Julia Stiles, Maggie Gyllenhaal, Ginnifer Goodwin, Dominic West, Juliet Stevenson, Marcia Gay Harden, John Slattery, Marian Seldes, Donna Mitchell, Terence Rigby, Jennie Eisenhower, Leslie Lyles, Laura Allen",6.5,76236.0,3,2,Snubbed
305206,American Splendor,American Splendor,2003.0,2003-09-12,"Biography, Comedy, Drama",101.0,USA,English,"Shari Springer Berman, Robert Pulcini","Harvey Pekar, Joyce Brabner",Good Machine,"Chris Ambrose, Joey Krajcar, Josh Hutcherson, Cameron Carter, Daniel Tay, Mary Faktor, Paul Giamatti, Harvey Pekar, Shari Springer Berman, Larry John Meyers, Vivienne Benesch, Barbara Brown, Earl Billings, Danny Hoch, James Urbaniak",7.4,47048.0,3,2,Snubbed
305224,Terapia d'urto,Anger Management,2003.0,2003-06-13,Comedy,106.0,USA,English,Peter Segal,David Dorfman,Revolution Studios,"Adam Sandler, Jack Nicholson, Marisa Tomei, Luis Guzmán, Allen Covert, Lynne Thigpen, Kurt Fuller, Jonathan Loughran, Krista Allen, January Jones, Woody Harrelson, John Turturro, Kevin Nealon, Conrad Goode, Gina Gallego",6.3,200456.0,5,1,Snubbed
307479,Solaris,Solaris,2002.0,2003-03-28,"Drama, Mystery, Romance",99.0,USA,English,Steven Soderbergh,"Stanislaw Lem, Steven Soderbergh",Twentieth Century Fox,"George Clooney, Natascha McElhone, Viola Davis, Jeremy Davies, Ulrich Tukur, John Cho, Morgan Rusler, Shane Skelton, Donna Kimball, Michael Ensign, Elpidia Carrillo, Kent Faulcon, Lauren Cohn, Tony Clemons",6.2,78140.0,8,3,Snubbed
307901,La 25ª ora,25th Hour,2002.0,2003-04-18,Drama,135.0,USA,English,Spike Lee,"David Benioff, David Benioff",25th Hour Productions,"Edward Norton, Philip Seymour Hoffman, Barry Pepper, Rosario Dawson, Anna Paquin, Brian Cox, Tony Siragusa, Levani, Tony Devon, Misha Kuznetsov, Isiah Whitlock Jr., Michael Genet, Patrice O'Neal, Al Palagonia, Aaron Stanford",7.6,167876.0,5,2,Snubbed
307987,Babbo bastardo,Bad Santa,2003.0,2004-11-19,"Comedy, Crime, Drama",92.0,"Germany, USA",English,Terry Zwigoff,"Glenn Ficarra, John Requa",Columbia Pictures,"Billy Bob Thornton, Tony Cox, Brett Kelly, Lauren Graham, Lauren Tom, Bernie Mac, John Ritter, Ajay Naidu, Lorna Scott, Harrison Bieker, Alex Borstein, Alexandra Korhan, Dylan Charles, Billy Gardell, Lisa Ross",7.0,131787.0,6,2,Snubbed
308055,Bobby,Bobby,2006.0,2007-01-19,"Biography, Drama, History",117.0,USA,"English, Spanish",Emilio Estevez,Emilio Estevez,The Weinstein Company,"Harry Belafonte, Joy Bryant, Nick Cannon, Emilio Estevez, Laurence Fishburne, Brian Geraghty, Heather Graham, Anthony Hopkins, Helen Hunt, Joshua Jackson, David Krumholtz, Ashton Kutcher, Shia LaBeouf, Lindsay Lohan, William H. Macy",7.0,40767.0,3,2,Snubbed
308383,La macchia umana,The Human Stain,2003.0,2003-12-19,"Drama, Romance, Thriller",106.0,"Germany, Ireland, USA",English,Robert Benton,"Philip Roth, Nicholas Meyer",Miramax,"Anthony Hopkins, Nicole Kidman, Ed Harris, Gary Sinise, Wentworth Miller, Jacinda Barrett, Harry Lennix, Clark Gregg, Anna Deavere Smith, Lizan Mitchell, Kerry Washington, Phyllis Newman, Margo Martindale, Ron Canada, Mili Avital",6.2,28886.0,3,2,Snubbed
308644,Neverland - Un sogno per la vita,Finding Neverland,2004.0,2005-02-04,"Biography, Drama, Family",106.0,"USA, UK",English,Marc Forster,"Allan Knee, David Magee",Miramax,"Johnny Depp, Kate Winslet, Julie Christie, Radha Mitchell, Dustin Hoffman, Freddie Highmore, Joe Prospero, Nick Roud, Luke Spill, Ian Hart, Kelly Macdonald, Mackenzie Crook, Eileen Essell, Jimmy Gardner, Oliver Fox",7.7,196369.0,7,3,Nominee
308878,The Shape of Things,The Shape of Things,2003.0,2003-05-16,"Comedy, Drama, Romance",96.0,"USA, France, UK",English,Neil LaBute,"Neil LaBute, Neil LaBute",Mepris Films,"Gretchen Mol, Paul Rudd, Rachel Weisz, Frederick Weller",6.7,10816.0,2,1,Snubbed
309377,Debito di sangue,Blood Work,2002.0,2002-11-22,"Action, Crime, Drama",110.0,USA,"English, Spanish",Clint Eastwood,"Michael Connelly, Brian Helgeland",Malpaso Productions,"Clint Eastwood, Jeff Daniels, Anjelica Huston, Wanda De Jesus, Tina Lifford, Paul Rodriguez, Dylan Walsh, Mason Lucero, Gerry Becker, Rick Hoffman, Alix Koromzay, Igor Jijikine, Dina Eastwood, Beverly Leech, June Kyoto Lu",6.4,41405.0,3,2,Snubbed
309530,Abbasso l'amore - Down with love,Down with Love,2003.0,2004-01-23,"Comedy, Romance",101.0,"USA, Germany",English,Peyton Reed,"Eve Ahlert, Dennis Drake",Fox 2000 Pictures,"Renée Zellweger, Ewan McGregor, Sarah Paulson, David Hyde Pierce, Rachel Dratch, Jack Plotnick, Tony Randall, John Aylward, Warren Munson, Matt Ross, Michael Ensign, Timothy Omundson, Jeri Ryan, Ivana Milicevic, Melissa George",6.3,38891.0,4,2,Snubbed
309820,"Luther - Genio, ribelle, liberatore",Luther,2003.0,2004-04-30,"Biography, Drama, History",123.0,"Germany, USA, Czech Republic, Italy","English, Latin",Eric Till,"Camille Thomasson, Bart Gavigan",Eikon Film,"Joseph Fiennes, Alfred Molina, Jonathan Firth, Claire Cox, Peter Ustinov, Bruno Ganz, Uwe Ochsenknecht, Mathieu Carrière, Benjamin Sadler, Jochen Horst, Torben Liebrecht, Maria Simon, Lars Rudolph, Marco Hofschneider, Christopher Buchholz",6.5,14560.0,2,1,Snubbed
309912,Nicholas Nickleby,Nicholas Nickleby,2002.0,2003-06-27,"Adventure, Drama, Romance",132.0,"UK, USA",English,Douglas McGrath,"Charles Dickens, Douglas McGrath",United Artists Film Corporation,"Stella Gonet, Andrew Havill, Henry McGrath, Hugh Mitchell, Poppy Rogers, Jessie Lou Roberts, Charlie Hunnam, Romola Garai, Tom Courtenay, Christopher Plummer, Anne Hathaway, Jim Broadbent, Angela Curran, Jamie Bell, Juliet Stevenson",7.1,11371.0,2,1,Snubbed
309987,The Dreamers - I sognatori,The Dreamers,2003.0,2003-10-10,"Drama, Romance",115.0,"UK, France, Italy, USA","English, French",Bernardo Bertolucci,"Gilbert Adair, Gilbert Adair",Fox Searchlight Pictures,"Michael Pitt, Eva Green, Louis Garrel, Anna Chancellor, Robin Renucci, Jean-Pierre Kalfon, Jean-Pierre Léaud, Florian Cadiou, Pierre Hancisse, Valentin Merlet, Lola Peploe, Ingy Fillion",7.2,108573.0,3,2,Snubbed
310281,A Mighty Wind,A Mighty Wind,2003.0,2003-05-09,"Comedy, Music",91.0,USA,English,Christopher Guest,"Christopher Guest, Eugene Levy",Castle Rock Entertainment,"Jim Moret, Stuart Luce, Mary Gross, Marty Belafsky, Michael S. Baser, Jared Nelson Smith, Ryan Raddatz, Todd Lieberman, Matthew Joy, Laura Harris, Brian Riley, Harry Shearer, Michael McKean, Christopher Guest, Eugene Levy",7.2,25591.0,3,1,Snubbed
310357,Willard il paranoico,Willard,2003.0,2005-07-29,"Drama, Horror, Thriller",100.0,"Canada, USA",English,Glen Morgan,"Glen Morgan, Gilbert Ralston",New Line Cinema,"Crispin Glover, R. Lee Ermey, Laura Harring, Jackie Burroughs, Ashlyn Gere, William S. Taylor, Edward Horn, Gus Lynch, Laara Sadiq, David Parker, Ty Olsson",6.1,17329.0,3,1,Snubbed
310910,Confidence - La truffa perfetta,Confidence,2003.0,2003-09-12,"Crime, Thriller",97.0,"USA, Canada, Germany",English,James Foley,Doug Jung,Lions Gate Films,"Edward Burns, Rachel Weisz, Morris Chestnut, Leland Orser, Louis Lombardi, Paul Giamatti, Brian Van Holt, Donal Logue, Luis Guzmán, April O'Brien, Jay Giannone, Tommy 'Tiny' Lister, Franky G, Dustin Hoffman, Melissa Lawner",6.7,33007.0,2,2,Snubbed
311113,Master & Commander - Sfida ai confini del mare,Master and Commander: The Far Side of the World,2003.0,2003-12-19,"Action, Adventure, Drama",138.0,USA,"English, French, Portuguese",Peter Weir,"Patrick O'Brian, Peter Weir",Twentieth Century Fox,"Russell Crowe, Paul Bettany, James D'Arcy, Edward Woodall, Chris Larkin, Max Pirkis, Jack Randall, Max Benitz, Lee Ingleby, Richard Pates, Robert Pugh, Richard McCabe, Ian Mercer, Tony Dolan, David Threlfall",7.4,198459.0,8,3,Nominee
311289,Holes - Buchi nel deserto,Holes,2003.0,2003-08-15,"Adventure, Comedy, Drama",117.0,USA,English,Andrew Davis,"Louis Sachar, Louis Sachar",Walt Disney Pictures,"Sigourney Weaver, Jon Voight, Tim Blake Nelson, Shia LaBeouf, Khleo Thomas, Jake M. Smith, Byron Cotton, Brenden Jefferson, Miguel Castro, Max Kasch, Noah Poletiek, Zane Holtz, Steven Kozlowski, Ski Carr, Jim Wilkey",7.0,75840.0,4,2,Snubbed
312549,Veronica Guerin - Il prezzo del coraggio,Veronica Guerin,2003.0,2003-10-10,"Biography, Crime, Drama",98.0,"Ireland, UK, USA",English,Joel Schumacher,"Carol Doyle, Carol Doyle",Touchstone Pictures,"Cate Blanchett, Gerard McSorley, Ciarán Hinds, Brenda Fricker, Don Wycherley, Barry Barnes, Simon O'Driscoll, Emmet Bergin, Charlotte Bradley, Mark Lambert, Garrett Keogh, Maria McDermottroe, Paudge Behan, Joe Hanley, David Murray",6.9,18928.0,2,2,Snubbed
313443,Out of Time,Out of Time,2003.0,2004-06-18,"Crime, Drama, Mystery",105.0,USA,English,Carl Franklin,David Collard,Metro-Goldwyn-Mayer (MGM),"Denzel Washington, Eva Mendes, Sanaa Lathan, Dean Cain, John Billingsley, Robert Baker, Alex Carter, Antoni Corone, Terry Loughlin, Nora Dunn, James Murtaugh, Peggy Sheffield, Evelyn Brooks, Eric Hissom, Tom Hillmann",6.5,56049.0,2,2,Snubbed
